校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
02701,中國文學系,16,16,"前標
均標
--
前標
--
--
--","在校學業
學測國文
學測英文
學測社會
國文學業
英文學業
歷史學業",16,"18%
--
--
--
--
--
--",--,
02702,外國語文學系,7,7,"前標
前標
--
前標
--
--
--","在校學業
學測英文
學測國文
學測社會
學測總級分
英文學業
國文學業",7,"4%
--
--
--
--
--
--",--,
02703,劇場藝術學系,2,2,"均標
均標
--
--
--
均標
--","在校學業
學測國文
學測英文
學測數學
學測社會
國文學業
英文學業",2,"3%
14
12
--
--
--
--",--,
02704,企業管理學系,10,10,"均標
均標
均標
--
--
--
--","在校學業
學測總級分
學測英文
學測數學",10,"2%
56
--
--",--,
02705,資訊管理學系,5,5,"--
--
--
--
--
均標
--","在校學業
學測英文
學測數學
學測總級分
英文學業
數學學業
國文學業",5,"1%
--
--
--
--
--
--",--,
02706,財務管理學系,5,5,"--
--
--
--
--
均標
--","在校學業
學測數學
學測英文
學測國文
學測總級分",5,"1%
8
--
--
--",--,
02706,財務管理學系【外加】,2,2,"--
--
--
--
--
均標
--","在校學業
學測數學
學測英文
學測國文
學測總級分",2,"5%
--
--
--
--",--,
02707,政治經濟學系,6,6,"--
均標
均標
--
--
--
--","在校學業
學測總級分
學測數學
學測英文",6,"2%
--
--
--",--,
02708,社會學系,4,4,"--
均標
--
均標
--
--
--","在校學業
學測英文
學測社會
學測數學",4,"2%
11
15
--",--,
02708,社會學系【外加】,0,1,"--
均標
--
均標
--
--
--","在校學業
學測英文
學測社會
學測數學",0,"--
--
--
--",--,
02709,化學系,8,8,"均標
均標
均標
--
前標
--
--","在校學業
學測自然
學測數學
化學學業
物理學業
數學學業
學測英文",8,"7%
13
8
--
--
--
--",--,
02709,化學系【外加】,0,1,"均標
均標
均標
--
前標
--
--","在校學業
學測自然
學測數學
化學學業
物理學業
數學學業
學測英文",0,"--
--
--
--
--
--
--",--,
02710,物理學系,10,10,"均標
均標
均標
--
均標
均標
--","在校學業
物理學業
數學學業
學測自然
學測數學
英文學業
國文學業",10,"7%
1%
--
--
--
--
--",--,
02710,物理學系【外加】,0,1,"均標
均標
均標
--
均標
均標
--","在校學業
物理學業
數學學業
學測自然
學測數學
英文學業
國文學業",0,"--
--
--
--
--
--
--",--,
02711,應用數學系,8,8,"均標
均標
前標
--
前標
--
--","在校學業
學測數學
學測總級分
學測自然
學測英文
學測國文",7,"18%
--
--
--
--
--",1,"4%
--
--
--
--
--"
02712,電機工程學系,18,18,"--
均標
均標
--
均標
--
--","在校學業
學測數學
學測自然
學測英文",18,"4%
11
--
--",--,
02712,電機工程學系【外加】,0,1,"--
均標
均標
--
均標
--
--","在校學業
學測數學
學測自然
學測英文",0,"--
--
--
--",--,
02713,機械與機電工程學系,16,16,"均標
均標
前標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
學測總級分",16,"12%
12
--
--
--",--,
02713,機械與機電工程學系【外加】,0,2,"均標
均標
前標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
學測總級分",0,"--
--
--
--
--",--,
02714,資訊工程學系,8,8,"--
前標
頂標
--
頂標
--
--","在校學業
學測數學
學測英文
學測自然",8,"8%
--
--
--",--,
02715,光電工程學系,6,6,"均標
前標
頂標
--
頂標
--
--","在校學業
學測數學
學測自然
學測英文
物理學業
化學學業",6,"14%
--
--
--
--
--",--,
02716,材料與光電科學學系,7,9,"前標
前標
頂標
均標
頂標
--
--","在校學業
學測數學
學測自然
學測英文
學測總級分",3,"13%
--
--
--
--",4,"18%
--
--
--
--"
02716,材料與光電科學學系【外加】,0,1,"前標
前標
頂標
均標
頂標
--
--","在校學業
學測數學
學測自然
學測英文
學測總級分",0,"--
--
--
--
--",--,
02717,海洋環境及工程學系,7,10,"均標
均標
前標
--
前標
--
B級","在校學業
學測數學
學測自然
學測英文",4,"18%
--
--
--",3,"15%
--
--
--"
02717,海洋環境及工程學系【外加】,0,2,"均標
均標
前標
--
前標
--
B級","在校學業
學測數學
學測自然
學測英文",0,"--
--
--
--",--,
02718,海洋科學系,6,6,"均標
均標
均標
--
均標
--
--","在校學業
學測英文
學測數學
學測自然
學測總級分",6,"11%
11
--
--
--",--,
02718,海洋科學系【外加】,0,2,"均標
均標
均標
--
均標
--
--","在校學業
學測英文
學測數學
學測自然
學測總級分",0,"--
--
--
--
--",--,
02719,生物科學系,7,7,"均標
均標
均標
--
前標
--
--","在校學業
學測自然
學測英文
學測數學
學測國文
學測總級分",7,"8%
--
--
--
--
--",--,
02719,生物科學系【外加】,0,2,"均標
均標
均標
--
前標
--
--","在校學業
學測自然
學測英文
學測數學
學測國文
學測總級分",0,"--
--
--
--
--
--",--,
02720,海洋生物科技暨資源學系,7,7,"--
均標
均標
--
均標
--
--","在校學業
學測自然
學測英文
學測數學
學測總級分",7,"5%
--
--
--
--",--,
02720,海洋生物科技暨資源學系【外加】,0,2,"--
均標
均標
--
均標
--
--","在校學業
學測自然
學測英文
學測數學
學測總級分",0,"--
--
--
--
--",--,
